dataset,n,memory_mb,build_time_ms,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
dblp_FM,235,56.6621,31165.2,568183,207639,386400,433602,500722,595638,1.1531e+06
dblp_FM,240,56.6621,31165.2,654523,221967,404504,456840,607884,773406,1.36943e+06
dblp_FM,245,56.6621,31165.2,529032,150471,357592,423848,481290,589274,936964
dblp_FM,250,56.6621,31165.2,619675,172041,386359,471353,589684,739625,1.00294e+06
dblp_FM,255,56.6621,31165.2,613869,227788,411420,453275,541862,690960,1.33591e+06
dblp_FM,260,56.6621,31165.2,724563,250404,421525,539705,632956,834987,1.25453e+06
dblp_FM,265,56.6621,31165.2,756687,197131,457156,601369,718186,897095,1.16678e+06
dblp_FM,270,56.6621,31165.2,805763,297756,502661,584342,727208,876479,1.74325e+06
dblp_FM,275,56.6621,31165.2,1.19944e+06,910560,534434,809212,1.09012e+06,1.24169e+06,5.96925e+06
dblp_FM,280,56.6621,31165.2,1.05311e+06,409168,545957,779036,918804,1.24031e+06,2.45129e+06
dblp_FM,285,56.6621,31165.2,709351,283851,462149,538537,575746,695580,1.57078e+06
dblp_FM,290,56.6621,31165.2,892289,274395,482197,620232,940270,1.09156e+06,1.37016e+06
dblp_FM,295,56.6621,31165.2,856438,342994,472203,608614,782737,1.02256e+06,1.89255e+06
dblp_FM,300,56.6621,31165.2,982489,287727,554189,738747,933217,1.18629e+06,1.59912e+06
dblp_FM,305,56.6621,31165.2,1.59004e+06,940752,637334,1.0958e+06,1.40779e+06,1.60782e+06,5.78199e+06
dblp_FM,310,56.6621,31165.2,1.61794e+06,800636,634476,1.24322e+06,1.56989e+06,1.84053e+06,5.10228e+06
dblp_FM,315,56.6621,31165.2,1.49237e+06,436283,727331,1.25401e+06,1.43548e+06,1.61527e+06,2.613e+06
