dataset,n,memory_mb,build_time_ms,t_mean,t_stdev,t_Q0,t_Q1,t_Q2,t_Q3,t_Q4
sources_SA,865,400,8644.01,83360.2,15810.6,60821,76655,80876.5,89107,134634
sources_SA,870,400,8644.01,100695,61620.5,71744,80351.2,84015.5,98305.5,426447
sources_SA,875,400,8644.01,84125,13137.2,64350,76084.5,83975,90815.8,120668
sources_SA,880,400,8644.01,75121.7,18194.6,58418,63739.5,67007.5,84482,146845
sources_SA,885,400,8644.01,80878,35888.1,62018,66419.2,70430.5,82880,263031
sources_SA,890,400,8644.01,78918.4,23267.8,59046,63145.8,68560,90164.5,170648
sources_SA,895,400,8644.01,78004.8,25070,61186,66614,70288,79642,201905
sources_SA,900,400,8644.01,79418.2,16117.5,61805,66772,75436,88566.8,141359
sources_SA,905,400,8644.01,76986.8,32812.1,59168,63670.8,67854.5,74302.8,242960
sources_SA,910,400,8644.01,95339.1,48003.8,67139,72921,83265.5,95777.5,334420
sources_SA,915,400,8644.01,74823.6,14361,62961,65050.5,68402.5,79997.5,120111
sources_SA,920,400,8644.01,84101.4,22106,60730,66011.5,76931.5,95559.2,140293
sources_SA,925,400,8644.01,85878.9,29399.3,62626,65934.5,80902.5,91820.2,211074
sources_SA,930,400,8644.01,85371,19783.4,67049,70760.5,79031,90778,147335
sources_SA,935,400,8644.01,78735.4,19446.8,60506,66216.5,69102.5,84226,147372
sources_SA,940,400,8644.01,109793,52099.8,60496,73569.5,89355.5,124963,285840
sources_SA,945,400,8644.01,97435,121330,63691,66513,69219,73227,752398
sources_SA,950,400,8644.01,90626.5,39779.1,62301,71403.8,77397.5,99125,278061
sources_SA,955,400,8644.01,102577,61173.3,65709,71006.5,79259,104350,376160
sources_SA,960,400,8644.01,110446,47474.5,64756,82788,93239.5,119543,258193
sources_SA,965,400,8644.01,85435.2,18639,62667,70937.8,77727.5,99817,129826
sources_SA,970,400,8644.01,87289.6,25540.9,60993,70250.8,81348,93277.8,189299
sources_SA,975,400,8644.01,74882.6,12469.6,62373,65648.5,71034,80605.5,118123
sources_SA,980,400,8644.01,87737.3,16391.3,65892,76386,82915,94094.2,138711
sources_SA,985,400,8644.01,72860,13128.5,58803,65047.2,67925.5,75423,113711
sources_SA,990,400,8644.01,97519.8,24830.2,66307,81391.8,94958.5,107570,183600
sources_SA,995,400,8644.01,77897.3,15192.7,60446,67581,71404.5,83721.8,118955
sources_SA,1000,400,8644.01,106160,46497.8,23235,83316.2,92717,116970,249034
